Kernel,N,nnz,Sparsity,op_intensity_cpu,Memoria_MB,Tiempo_CPU_s,Energia_CPU_J,GFLOPS_CPU,BW_Medido_GBps,CPU_Cores,CPU_Freq,op_intensity_gpu,gpu_sm_count,gpu_freq_ghz,gpu_mem_gb,gpu_mem_bw_gbps,gpu_time_s,gpu_energy_j,gflops_GPU,BW_GPU,speedup
FFT,32768,0,0.0,4.68736,0.5243,0.000107542139,0.0357472,22.8524,4.8753,64,2.27,4.68736,24.0,1.112,24.0468,288.384,5.31416e-05,0.00544762,46.2462,9.86616,2.0236902727806463
FFT,48000,0,0.0,4.85951,0.768,0.000133140685,0.0448144,28.0318,5.7685,64,2.27,4.85951,24.0,1.112,24.0468,288.384,5.86713e-05,0.00645158,63.6117,13.0902,2.269264274014722
FFT,65536,0,0.0,4.99992,1.0486,0.000145706644,0.0491887,35.9824,7.1966,64,2.27,4.99992,24.0,1.112,24.0468,288.384,5.54251e-05,0.00588468,94.5939,18.9191,2.628892757974276
FFT,100000,0,0.0,5.19046,1.6,0.000226113902,0.0766045,36.7285,7.0762,64,2.27,1.14522798,24.0,1.112,24.0468,288.384,0.00216427724,0.37476802,29.465081999999995,104.07284,0.1044754793059691
FFT,131072,0,0.0,5.31246,2.0972,0.000214848606,0.072308,51.8557,9.7611,64,2.27,5.31246,24.0,1.112,24.0468,288.384,9.75757e-05,0.0107697,114.179,21.4927,2.201865894889814
FFT,200000,0,0.0,5.50299,3.2,0.000308242726,0.106586,57.1291,10.3815,64,2.27,1.2159124,24.0,1.112,24.0468,288.384,0.01039396684,1.6773150600000002,33.65654,109.00374,0.0296559273995143
FFT,262144,0,0.0,5.62498,4.1943,0.00036593246,0.12599,64.4735,11.462,64,2.27,5.62498,24.0,1.112,24.0468,288.384,0.000192364,0.0231379,122.648,21.8041,1.9022918009606788
FFT,400000,0,0.0,5.8155,6.4,0.000565501681,0.197812,65.8164,11.3174,64,2.27,1.5647805,24.0,1.112,24.0468,288.384,0.003957745,0.6871819499999999,41.52065,113.058375,0.1428848197647903
FFT,524288,0,0.0,5.93749,8.3886,0.000669080262,0.227072,74.4415,12.5375,64,2.27,5.93749,24.0,1.112,24.0468,288.384,0.00038999,0.0486417,127.714,21.5098,1.7156344060104105
FFT,800000,0,0.0,6.128,12.8,0.0009672116,0.334467,81.0976,13.2339,64,2.27,6.128,24.0,1.112,24.0468,288.384,0.000723228,0.0924569,108.456,17.6985,1.3373536422815488
FFT,1048576,0,0.0,6.24999,16.7772,0.00130226681,0.434492,80.5193,12.8831,64,2.27,6.24999,24.0,1.112,24.0468,288.384,0.000768862,0.101658,136.38,21.8209,1.69375884098837
FFT,1600000,0,0.0,6.44051,25.6,0.00176436086,0.622726,93.4486,14.5095,64,2.27,6.44051,24.0,1.112,24.0468,288.384,0.00134152,0.193013,122.903,19.0828,1.3151953455781502
FFT,2097152,0,0.0,6.5625,33.5544,0.00223266828,0.794612,98.6268,15.0289,64,2.27,6.5625,24.0,1.112,24.0468,288.384,0.00147009,0.202281,149.787,22.8248,1.518728975776993
FFT,3000000,0,0.0,6.72391,48.0,0.00382766235,1.25947,84.3199,12.5403,64,2.27,6.72391,24.0,1.112,24.0468,288.384,0.00294057,0.417231,109.757,16.3233,1.3016736040971648
FFT,3200000,0,0.0,6.75301,51.2,0.00425253271,1.38395,81.3055,12.0399,64,2.27,6.75301,24.0,1.112,24.0468,288.384,0.00288088,0.392353,120.017,17.7723,1.4761228201105216
FFT,4194304,0,0.0,6.875,67.1089,0.0118628003,3.60514,38.8925,5.6571,64,2.27,6.875,24.0,1.112,24.0468,288.384,0.00292522,0.396656,157.723,22.9415,4.055353204203445
FFT,6000000,0,0.0,7.03641,96.0,0.0127333305,3.59092,53.0494,7.5393,64,2.27,7.03641,24.0,1.112,24.0468,288.384,0.00581424,0.803513,116.18,16.5112,2.190024921571865
FFT,6400000,0,0.0,7.06551,102.4,0.0117359093,3.77899,61.6491,8.7254,64,2.27,7.06551,24.0,1.112,24.0468,288.384,0.00541899,0.772385,133.513,18.8965,2.16570049031277
FFT,8388608,0,0.0,7.1875,134.2177,0.0275311675,7.78179,35.0399,4.8751,64,2.27,7.1875,24.0,1.112,24.0468,288.384,0.00567426,0.796491,170.012,23.6538,4.851939724298851
FFT,12000000,0,0.0,7.34892,192.0,0.0338320614,9.43842,41.7058,5.6751,64,2.27,7.34892,24.0,1.112,24.0468,288.384,0.0117434,1.63836,120.152,16.3497,2.880942606059574
FFT,12800000,0,0.0,7.37801,204.8,0.042088825,9.14358,35.9007,4.8659,64,2.27,7.37801,24.0,1.112,24.0468,288.384,0.0107729,1.52701,140.261,19.0106,3.906916893315634
FFT,16777216,0,0.0,7.5,268.4355,0.0812224724,16.9779,24.7871,3.3049,64,2.27,7.5,24.0,1.112,24.0468,288.384,0.0109682,1.54302,183.556,24.4741,7.405269086996954
FFT,25000000,0,0.0,7.67982,400.0,0.0622189878,16.5259,49.3728,6.4289,64,2.27,7.67982,24.0,1.112,24.0468,288.384,0.0240498,3.36435,127.732,16.6321,2.5870896140508446
FFT,33554432,0,0.0,7.8125,536.8709,0.152422536,31.2036,27.5176,3.5223,64,2.27,7.8125,24.0,1.112,24.0468,288.384,0.0214439,3.06443,195.594,25.036,7.107967114190982
FFT,50000000,0,0.0,7.99232,800.0,0.104314595,27.4942,61.294,7.6691,64,2.27,7.99232,24.0,1.112,24.0468,288.384,0.0488895,6.8855,130.782,16.3634,2.133680953988075
FFT,67108864,0,0.0,8.125,1073.7418,0.211375171,46.8033,41.2733,5.0798,64,2.27,8.125,24.0,1.112,24.0468,288.384,0.049234,7.11625,177.198,21.809,4.293276414672787
